CREATEDDATE,DISTRICT,FACILITYID,LASTUPDATEDDATE,LATITUDE,LONGITUDE,PERMITENTRANCEACCESSIBLE,PERMITENTRANCEDESCRIPTION,PERMITENTRANCEID,PERMITENTRANCENAME,PERMITENTRANCETYPE,TOWN
"2016-02-18 06:20:06","","251863","2018-07-05 05:16:24","0","0","No","This parking lot is adjacent to Fossil Creek and provides access to the Waterfall Trail and to Fossil Creek. The trail to the waterfall is 2 miles round trip. Portable restrooms and an information kiosk are available at the parking lot.  There is no potable water or trash service. The parking lot is a dirt surface and can accommodate a maximum vehicle length of 22 feet.  You are only permitted to park in the parking lot you reserved; your reservation may be validated on-site.Parking lots are open from 8 a.m. to 8 p.m.  The access gate to this parking lot is open from 8 a.m. to 4 p.m.  The access gate will close at 4 p.m. daily; however, you may still exit the parking lot after 4 p.m.","817","Waterfall Trailhead Parking","Parking Space",""
"2016-02-18 06:20:06","","251863","2018-07-05 05:16:24","0","0","No","Purple Mountain is a short distance from Forest Road 502 down a short primitive loop road.  Access to the well-shaded Fossil Creek is nearby.  A kiosk and portable restrooms are available at the parking area. The Purple Mountain area was originally a work camp in 1908 for workers who constructed the nearby hydroelectric power plant facilities. There is no potable water or trash service. The parking lot is a dirt surface and can accommodate a maximum vehicle length of 22 feet.  You are only permitted to park in the parking lot you reserved; your reservation may be validated on-site.Parking lot is open from 8 a.m. to 8 p.m.","818","Purple Mountain Parking","Parking Space",""
"2016-02-18 06:20:06","","251863","2018-07-05 05:16:24","0","0","No","The Homestead parking area is situated several hundred feet from Fossil Creek. Fossil Creek can be accessed by walking from the parking lot along a short dirt road to creekside locations. There are no facilities at the creekside. An information kiosk and portable restrooms are available at the parking lot. There is no potable water or trash service. The parking lot is a dirt surface and can accommodate a maximum vehicle length of 22 feet.  You are only permitted to park in the parking lot you reserved; your reservation may be validated on-site.Parking lots are open from 8 a.m. to 8 p.m.  The access gate to this parking lot is open from 8 a.m. to 4 p.m.  The access gate will close at 4 p.m. daily; however, you may still exit the parking lot after 4 p.m.","819","Homestead Parking","Parking Space",""
"2016-02-18 06:20:06","","251863","2018-07-05 05:16:24","0","0","No","Fossil Springs Trailhead is accessible via Forest Road 708 from Strawberry, AZ. The lot has a vault toilet and horse hitching rail. Begin the 4-mile hike (one way) at the trailhead to the headwaters of Fossil Creek or hike to Fossil Creek Wilderness. This is a long, strenuous hike to the water from the parking lot.  The maximum vehicle length in this parking lot is 22 feet.This trailhead can accommodate horse trailers (3 parking spaces available; max vehicle/trailer length of 50 feet). The parking lot is a dirt surface; no potable water or trash service. Parking permitted in the lot you reserved only; your reservation may be validated on-site.Parking lot is open from 8 a.m. to 8 p.m.  The access gate to this lot is open from 8 a.m. to 4 p.m.  The access gate will close at 4 p.m. daily; however, you may still exit the parking lot after 4 p.m.","820","Fossil Springs Trailhead Parking","Parking Space",""
"2016-02-18 06:20:06","","251863","2018-07-05 05:16:24","0","0","No","The Irving parking lot is adjacent to Fossil Creek at the site of the historic Irving Generating Station (the foundation remains). A waterfall and deep pools are a short walk from the parking lot.  Crossing Fossil Creek on a low water pedestrian crossing allows access to an open field and additional creekside access. The Flume trail (5.5 miles one way) is reached by crossing the creek and continuing up hill.  Portable restrooms and an information kiosk are available at the parking lot. There is no potable water or trash service. The parking lot is a dirt surface and can accommodate a maximum vehicle length of 22 feet.  You are only permitted to park in the parking lot you reserved; your reservation may be validated on-site.Parking lots are open from 8 a.m. to 8 p.m.  The access gate to this parking lot is open from 8 a.m. to 4 p.m.  The access gate will close at 4 p.m. daily; however, you may still exit the parking lot after 4 p.m.","821","Irving (Flume Trailhead) Parking","Parking Space",""
"2016-02-18 06:20:06","","251863","2018-07-05 05:16:24","0","0","No","Named for nearby Sally May Wash, this location offers parking at three sites. A series of short waterfalls have carved a small canyon through the granite rock. Below the fast water are a series of deep pools where native fish can be seen. A kiosk and portable restrooms are available near the road and parking. There is no potable water or trash service. The parking lot is a dirt surface and can accommodate a maximum vehicle length of 22 feet.  You are only permitted to park in the parking lot you reserved; your reservation may be validated on-site.Parking lot is open from 8 a.m. to 8 p.m.","822","Sally May Parking","Parking Space",""
"2016-02-25 06:23:34","","249978","2018-07-05 05:16:24","0","0","No","Annual Permit is valid 365 days from the date of purchase. Please select todays date to purchase your permit.","824","Cape Hatteras Off-Road Vehicle Permit (Annual)","OHV Pass",""
"2016-12-08 05:21:26","","233374","2018-07-05 05:16:24","0","0","No","http://www.nps.gov/grsm/naturescience/fireflies.htm","825","Event","Parking Space",""
"2016-12-08 05:21:26","","251865","2018-07-05 05:16:24","0","0","No","This site faces north, and is set back from the beach at Lighthouse Bay. It is east of campsite 4. The site has a tent pad, stump privy, picnic table, bear locker and a fire ring.","826","Sand 5","Campsite",""
"2016-12-08 05:21:26","","251977","2018-07-05 05:16:24","0","0","No","The Namakan Chain of Lakes is on the south side of the park and it is possible to travel through all of them by houseboat.  You can enter the Namakan Chain of Lakes from Crane Lake, the Ash River community or from the Ash River or Kabetogama Lake Visitor Centers. Once on the Namakan Chain you cannot travel by houseboat to Rainy Lake.  There are two houseboat rental companies servicing the Namakan Chain, Ebels Houseboats out of the Ash River community and Voyagaire Houseboats in Crane Lake.","827","KNS","Houseboat",""
"2016-12-08 05:21:26","","251977","2018-07-05 05:16:24","0","0","No","Rainy Lake is a large body of water on the north side of the park along the Canadian border. It can be assessed at the Rainy Lake Visitor Center Boat Ramp and once on Rainy Lake you cannot travel by houseboat to the other large lakes in the park. If you are renting a houseboat, there are two companies, Rainy Lake Houseboats and Northernaire Houseboats, which service Rainy Lake.","828","RL","Houseboat",""
"2016-12-08 05:21:26","","251980","2018-07-05 05:16:24","0","0","No","<b>Harpham Flat to Sandy Beach:</b><p>Several challenging rapids (Class III+) and easy road access make this the most popular segment for one-day whitewater boating trips, with most use occurring from June through mid-September.  This segment also sports year-round trout and steelhead fishing. All boaters must exit at Sandy Beach or above.  A vehicle portage around Sherars Falls is required if continuing into Segment 3. Motorized boating is not permitted in Segment 2.","829","Segment 2","River",""
"2016-12-08 05:21:26","","251980","2018-07-05 05:16:24","0","0","No","Warm Springs to Harpham Flat Outstanding fishing opportunities abound for steelhead, Chinook and trout with seasons that vary, but generally run from April through October. This 27-mile, remote section of the river is also becoming popular for multi-day rafting trips, especially during the warmer months of mid-June through mid-September. The 10 mile stretch from Warm Springs to Trout Creek has no rapids so it is a good choice for those with less experience. Motorized boating is not permitted in Segment 1. Limited entry days for Segment 1 include: Friday, Saturday and Sunday from May 15 - September 15.","830","Segment 1","River",""
"2016-12-08 05:21:26","","251980","2018-07-05 05:16:24","0","0","No","<b>Macks Canyon to Heritage Landing:</b><p>Fall steelhead fishing is very popular from late July to October, with some trout fishing and whitewater rafting also taking place. Rapids are Class III or less. There is no road access between Macks Canyon and Heritage Landing on this remote, 24-mile section of river. Motorized boating is allowed all year, except on alternating weekends from June 15 - September 30 in accordance with the <a href=https://www.oregon.gov/OSMB/Pages/Lower-Deschutes-Motorboat-Schedule.aspxtarget=_blank> Motorboat Schedule</a>. Limited entry days for Segment 4 include: 7 days a week from May 15 - October 15.","831","Segment 4","River",""
"2016-12-08 05:21:26","","251980","2018-07-05 05:16:24","0","0","No","<b>Buckhollow to Macks Canyon: </b><p>Steelhead fishing is popular on this segment, as are multi-day boating trips that continue into Segment 4. The 15 mile stretch from Pine Tree to Macks Canyon offers a scenic float without rapids, for those with less experience. Motorized boating is not permitted in Segment 3 between June 15 and September 30. Limited entry days for Segment 3 include: 7 days a week from May 15 - September 15.","832","Segment 3","River",""
"2016-12-08 05:21:26","","251982","2018-07-05 05:16:24","0","0","No","Float permit issue station. The visitor center is on the river near the town of Galice and is approximately 20 miles from Interstate 5 on the Merlin-Galice Road.","833","SVC","River",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","834","Sea Camp 15","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","835","Sea Camp 16","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","836","Group Camp North","Group Site",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Stafford Beach is located 3.5 miles north from the Sea Camp dock. There are fire rings with grills at each site. Amenities include cold water showers, a dish washing sink and flush toilets. Water must be treated before drinking (non-potable). Be prepared to hang all food and trash. Beach access is via sandy trail located east of the campground. Most sites are suitable for hanging hammocks. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","837","Stafford 6","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Stafford Beach is located 3.5 miles north from the Sea Camp dock. There are fire rings with grills at each site. Amenities include cold water showers, a dish washing sink and flush toilets. Water must be treated before drinking (non-potable). Be prepared to hang all food and trash. Beach access is via sandy trail located east of the campground. Most sites are suitable for hanging hammocks. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","838","Stafford 9","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Stafford Beach is located 3.5 miles north from the Sea Camp dock. There are fire rings with grills at each site. Amenities include cold water showers, a dish washing sink and flush toilets. Water must be treated before drinking (non-potable). Be prepared to hang all food and trash. Beach access is via sandy trail located east of the campground. Most sites are suitable for hanging hammocks. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","839","Stafford 10","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","840","Sea Camp 7","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","841","Sea Camp 14","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Yankee Paradise is located 7.5 miles from the Sea Camp dock. The camping area is located in a large clearing surrounded by longleaf pines. Hiking trails lead in all directions from the campsites, offering access to freshwater lakes, remote stretches of beach 1.5 miles east of campground, and the historic Settlement area at the north end of the island. Plum Orchard mansion is located one-mile west from the campground. Tours are offered on the hour subject to available staffing. A pump well is located 3/4 mile south of the campsite on the Parallel Trail. Water from the well must be treated before drinking (non-potable).","842","Yankee Paradise - Wilderness","Wilderness",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","843","Sea Camp 5","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","844","Group Camp South","Group Site",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","845","Sea Camp 4","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","846","Sea Camp 6","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","847","Sea Camp 8","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","848","Sea Camp 9","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","849","Sea Camp 10","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","850","Sea Camp 11","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","851","Sea Camp 12","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","852","Sea Camp 13","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Stafford Beach is located 3.5 miles north from the Sea Camp dock. There are fire rings with grills at each site. Amenities include cold water showers, a dish washing sink and flush toilets. Water must be treated before drinking (non-potable). Be prepared to hang all food and trash. Beach access is via sandy trail located east of the campground. Most sites are suitable for hanging hammocks. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","853","Stafford 2","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Stafford Beach is located 3.5 miles north from the Sea Camp dock. There are fire rings with grills at each site. Amenities include cold water showers, a dish washing sink and flush toilets. Water must be treated before drinking (non-potable). Be prepared to hang all food and trash. Beach access is via sandy trail located east of the campground. Most sites are suitable for hanging hammocks. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","854","Stafford 3","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Stafford Beach is located 3.5 miles north from the Sea Camp dock. There are fire rings with grills at each site. Amenities include cold water showers, a dish washing sink and flush toilets. Water must be treated before drinking (non-potable). Be prepared to hang all food and trash. Beach access is via sandy trail located east of the campground. Most sites are suitable for hanging hammocks. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","855","Stafford 4","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Stafford Beach is located 3.5 miles north from the Sea Camp dock. There are fire rings with grills at each site. Amenities include cold water showers, a dish washing sink and flush toilets. Water must be treated before drinking (non-potable). Be prepared to hang all food and trash. Beach access is via sandy trail located east of the campground. Most sites are suitable for hanging hammocks. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","856","Stafford 5","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Hickory Hill is located 5.5 miles from the Sea Camp dock in the center of the island; surrounded by a forest of live oak and palmetto which provides plenty of shade. Hiking trails lead in all directions from the campsites, offering access to freshwater lakes, remote stretches of beach one mile east, and the historic Settlement area at the north end of the island. Plum Orchard mansion is located two miles northwest from the campground. Tours are offered on the hour subject to available staffing. A pump well is located 3/4 mile north of the campsite on the Parallel Trail. Water from the well must be treated before drinking (non-potable).","857","Hickory Hill - Wilderness","Wilderness",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Stafford Beach is located 3.5 miles north from the Sea Camp dock. There are fire rings with grills at each site. Amenities include cold water showers, a dish washing sink and flush toilets. Water must be treated before drinking (non-potable). Be prepared to hang all food and trash. Beach access is via sandy trail located east of the campground. Most sites are suitable for hanging hammocks. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","858","Stafford 8","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Stafford Beach is located 3.5 miles north from the Sea Camp dock. There are fire rings with grills at each site. Amenities include cold water showers, a dish washing sink and flush toilets. Water must be treated before drinking (non-potable). Be prepared to hang all food and trash. Beach access is via sandy trail located east of the campground. Most sites are suitable for hanging hammocks. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","859","Stafford 7","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Brickhill Bluff is located 10.5 miles north from Sea Camp dock on a short bluff overlooking the scenic Brickhill River. The campground is situated under a live oak and long leaf pine canopy. Campers may fish, watch for aquatic wildlife and view the evening sunset. A pump well is located within the site. Water from the well must be treated before drinking (non-potable). There are ample trees suitable for hammock use.","860","Brickhill Bluff - Wilderness","Wilderness",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","861","Sea Camp 1","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","862","Sea Camp 2","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Sea Camp is the largest campground located a 1/2 mile from the Sea Camp dock. There are picnic tables, food cages, and designated fire rings with grills at each site. Amenities include cold water showers, flush toilets, a dish washing sink and drinking (potable) water. Cell phones and portable electronics can be charged near the restrooms. A boardwalk allows easy access to the beach. Most sites are suitable for hanging hammocks. There are two group campsites at Sea Camp both with a maximum capacity of 20 people and 10 tents in each of the two sites. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","863","Sea Camp 3","Designated Campsite",""
"2016-12-08 05:21:26","","253730","2018-07-05 05:16:24","0","0","No","Stafford Beach is located 3.5 miles north from the Sea Camp dock. There are fire rings with grills at each site. Amenities include cold water showers, a dish washing sink and flush toilets. Water must be treated before drinking (non-potable). Be prepared to hang all food and trash. Beach access is via sandy trail located east of the campground. Most sites are suitable for hanging hammocks. Campsites are numbered and campers may select the site they wish to reserve, depending on availability.","864","Stafford 1","Designated Campsite",""
"2016-12-08 05:21:26","","251865","2018-07-05 05:16:24","0","0","No","Sitting on the cliffs overlooking Justice Bay, this site is a mile north of the Ranger cabin at East Bay and 100 yards south from the staircase at Justice Bay, along the trail. The site has a tent pad, picnic table, bear locker, fire ring, and a stump privy located just south of the site along the trail to the lighthouse.","865","Sand 6","Campsite",""
"2017-01-19 05:54:09","","249978","2018-07-05 05:16:24","0","0","No","Cape Hatteras National  Seashore, North Carolina","866","Cape Hatteras Off-Road Vehicle Permit","OHV Pass",""
"2017-03-16 05:22:33","","256367","2018-07-05 05:16:24","0","0","No","Cliffs Group Campground is one mile east of Cliffs Campground. It too lies high above Lake Superior and inland from the North Country Trail. You will not be able to see the lake from the campground in the summer. There are spots along the North Country Trail near the campground to get a glimpse of Grand Island and Lake Superior. One shared fired ring and pit toilet. Visitors must bring water. NO ACCESS TO WATER.","867","Cliffs Group","Group Site",""
"2017-03-16 05:22:33","","256367","2018-07-05 05:16:24","0","0","No","Trappers Lake Group Campground is a little over a mile inland from the North Country Trail and 0.2 miles east of Trappers Lake Campground. It too is on the north shore of Trappers Lake in the Beaver Basin Wilderness. One shared fire ring and pit toilet. Water source is Trappers Lake.  This is a hike-in campground only; kayakers cannot access this campground.","868","Trappers Lake Group","Group Site",""
"2017-03-16 05:22:33","","256367","2018-07-05 05:16:24","0","0","No","Au Sable Point East Group Campground is 0.2 miles west of the Au Sable Light Station and inland from the North Country Trail. The group campsite is surrounded by a coniferous forest. There is access to Lake Superior with a view of the Grand Sable Dunes. One shared fire ring and pit toilet. Water source is Lake Superior. Lake Superior access for kayakers.","869","Au Sable East Group","Group Site",""
"2017-03-16 05:22:33","","256367","2018-07-05 05:16:24","0","0","No","Pine Bluff Campground is on a sandy bluff above Lake Superior just off the North Country Trail. The five campsites are on a sandy open area covered in ferns with pine trees scattered throughout the area. Access the beach and Lake Superior from a trail on the bluff at the entrance to the campground. One shared fire ring and pit toilet. Water source is Lake Superior. Lake Superior access for kayakers.","870","Pine Bluff","Individual Campsite",""
"2017-03-16 05:22:33","","256367","2018-07-05 05:16:24","0","0","No","Trappers Lake Campground is in the heart of the Beaver Basin Wilderness. The five campsites are on the north shore of Trappers Lake. This campground is a quiet hideaway located about one mile inland from the North Country Trail. One shared fire ring and pit toilet. Water source is Trappers Lake.  This is a hike-in campground only; kayakers cannot access this campground.","871","Trappers Lake","Individual Campsite",""
"2017-03-16 05:22:33","","256367","2018-07-05 05:16:24","0","0","No","Sevenmile Creek Campground is on the west bank of Sevenmile Creek. The North Country Trail wanders through the campground and past the communal fire ring. The sites are separated by trees, which offer a bit of privacy. Three of the five sites are along the creek. Lake Superior access is on the east side of the creek through the Sevenmile Creek Group Campground. NO toilet. Water source is Sevenmile Creek and Lake Superior. Lake Superior access for kayakers.","872","Sevenmile Creek","Individual Campsite",""
"2017-03-16 05:22:33","","256367","2018-07-05 05:16:24","0","0","No","Lowney Creek Campground is one and a half miles from Little Beaver Lake Campground and three miles inland from Lake Superior. Lowney Creek Campground is in the Beaver Basin Wilderness. The four sites are in a meadow scattered with big trees on the south shore of Beaver Lake. Lowney Creek is on the east side of the campground. One shared fire ring and NO toilet. Water source is Lowney Creek and Beaver Lake. Little Beaver Lake is an inland lake with access for kayakers and other paddlers. There is no access to paddle from Little Beaver Lake to Lake Superior. Little Beaver Lake is ideal for canoes.","873","Lowney Creek","Individual Campsite",""
"2017-03-16 05:22:33","","256367","2018-07-05 05:16:24","0","0","No","Beaver Creek Campground is on the bluff above Lake Superior and Beaver Creek in the Beaver Basin Wilderness. The six campsites are dispersed throughout the sandy grounds, shaded by pine trees. There is one communal fire ring with a view of Lake Superior.  Shared pit toilet. Water source is Lake Superior and Beaver Creek. Lake Superior access for kayakers.","874","Beaver Creek","Individual Campsite",""
"2017-03-16 05:22:33","","256367","2018-07-05 05:16:24","0","0","No","Masse Homestead Campground is at the base of the dunes (south side) and sheltered due to the thick forest canopy. The three campsites are close together at the base of the dunes. One shared fire ring and NO toilet.  Visitors must bring water.  NO ACCESS TO WATER.","875","Masse Homestead","Individual Campsite",""
