CREDITS,DESCRIPTION,EMBEDCODE,ENTITYID,ENTITYMEDIAID,ENTITYTYPE,HEIGHT,MEDIATYPE,SUBTITLE,TITLE,URL,WIDTH
"NPS Photo/John Tobiason","Many rural Midwestern towns like West Branch placed a high value on education.","","2754","1757758","RecArea","295","image","Many rural Midwestern towns like West Branch placed a high value on education.","Schoolhouse","https://ridb.recreation.gov/images/81369.jpg","443"
"NPS Photo/John Tobiason","The plainly appointed Friends Meetinghouse and the practices within express Quaker values of peace, simplicity, integrity, and service to others.","","2754","1757759","RecArea","295","image","The plainly appointed Friends Meetinghouse and the practices within express Quaker values of peace, simplicity, integrity, and service to others.","Friends Meetinghouse","https://ridb.recreation.gov/images/81370.jpg","443"
"NPS Photo/John Tobiason","The people of Belgium gave Herbert Hoover the statue ""Isis, Goddess of Life"" in gratitude for his famine relief efforts on their behalf during the First World War.","","2754","1757760","RecArea","295","image","The people of Belgium gave Herbert Hoover the statue ""Isis, Goddess of Life"" in gratitude for his famine relief efforts on their behalf during the First World War.","Statue of Isis","https://ridb.recreation.gov/images/81371.jpg","197"
"Park Ranger Roger W. Green","Interpretive Program","","2771","1757761","RecArea","295","image","Interpretive Program","Children In Nature Program at Historic Jamestowne","https://ridb.recreation.gov/images/81372.jpg","295"
"Park Ranger Roger W. Green","Viewed from Historic Jamestowne","","2771","1757762","RecArea","295","image","Viewed from Historic Jamestowne","Sunset Over the James River","https://ridb.recreation.gov/images/81373.jpg","295"
"Park Ranger Linda Williams","Living History Program","","2771","1757763","RecArea","295","image","Living History Program","Bacon's Rebellion","https://ridb.recreation.gov/images/81374.jpg","444"
"Park Ranger Roger W. Green","Interpretive Program","","2771","1757764","RecArea","295","image","Interpretive Program","Park Ranger and Volunteer Prepared for Nature Program","https://ridb.recreation.gov/images/81375.jpg","309"
"Park Ranger Roger Green","Historic Jamestowne's New Towne","","2771","1757765","RecArea","295","image","Historic Jamestowne's New Towne","Walking Tour","https://ridb.recreation.gov/images/81376.jpg","295"
"National Register Boundary (NPS), Historic and Modern Features by Jeff Burton and Mary Farrell","Historic overlay illustrating the layout of Honouliuli Internment and POW Camp","","14508","1757779","RecArea","295","image","Historic overlay illustrating the layout of Honouliuli Internment and POW Camp","Honouliuli Historic Overlay","https://ridb.recreation.gov/images/81390.jpg","221"
"NPS photo","An aqueduct separated prisoners of war from internees at Honouliuli Internment Camp. The aqueduct provided water for both internment and prisoners of war camps.","","14508","1757780","RecArea","295","image","An aqueduct separated prisoners of war from internees at Honouliuli Internment Camp. The aqueduct provided water for both internment and prisoners of war camps.","Honouliuli Aqueduct","https://ridb.recreation.gov/images/81391.jpg","393"
"NPS Photo","This stone wall played a crucial role in the rediscovery of Honouliuli","","14508","1757781","RecArea","295","image","This stone wall played a crucial role in the rediscovery of Honouliuli","Honouliuli Retaining Wall","https://ridb.recreation.gov/images/81392.jpg","393"
"NPS Photo by Rebecca Schwab","The first Honouliuli National Monument stakeholders meeting","","14508","1757782","RecArea","295","image","The first Honouliuli National Monument stakeholders meeting","Stakeholders Meeting","https://ridb.recreation.gov/images/81393.jpg","450"
"NPS Photo by Rebecca Rinas","Looking towards the south of the gulch with Pearl Harbor in the distance","","14508","1757783","RecArea","295","image","Looking towards the south of the gulch with Pearl Harbor in the distance","Modern view South from Honouliuli Overlook","https://ridb.recreation.gov/images/81394.jpg","393"
"NPS Photo by Rebecca Rinas","A look across the gulch from the overlook","","14508","1757784","RecArea","295","image","A look across the gulch from the overlook","Modern view across from Honouliuli Overlook","https://ridb.recreation.gov/images/81395.jpg","393"
"NPS Photo by Rebecca Rinas","Overview towards the north with the Wai‘anae range in the distance","","14508","1757785","RecArea","295","image","Overview towards the north with the Wai‘anae range in the distance","Modern view North from Honouliuli Overlook","https://ridb.recreation.gov/images/81396.jpg","393"
"Photograph by R. H. Lodge. Courtesy of Japanese Cultural Center of Hawai‘i / Hawaii’s Plantation Vil","The American Internee barracks at Honouliuli Compound #5, circa 1945","","14508","1757786","RecArea","240","image","The American Internee barracks at Honouliuli Compound #5, circa 1945","Honouliuli internee barracks","https://ridb.recreation.gov/images/81397.jpg","480"
"NPS Photo","A Park Ranger helping a young visitor","","14508","1757787","RecArea","240","image","A Park Ranger helping a young visitor","Park Ranger","https://ridb.recreation.gov/images/81398.jpg","480"
"NPS Photo","The USS Arizona Memorial","","14508","1757788","RecArea","240","image","The USS Arizona Memorial","USS Arizona Memorial","https://ridb.recreation.gov/images/81399.jpg","480"
"Official White House Photo","President Obama signing the proclamation to create Honouliuli","","14508","1757789","RecArea","240","image","President Obama signing the proclamation to create Honouliuli","President Obama signing Proclapation","https://ridb.recreation.gov/images/81400.jpg","480"
"NPS Photo","President Barack Obama walks with Park Ranger Katy Duffy","","14508","1757790","RecArea","260","image","President Barack Obama walks with Park Ranger Katy Duffy","President Obama and a Park Ranger","https://ridb.recreation.gov/images/81401.jpg","225"
"Photo by R.H. Lodge, courtesy Hawaii’s Plantation Village.","A view of daily life at Honouliuli Internment Camp. c. 1945","","14508","1757791","RecArea","295","image","A view of daily life at Honouliuli Internment Camp. c. 1945","Compound 5","https://ridb.recreation.gov/images/81402.jpg","364"
"NPS Photo / Tom Engberg","Visitors read a sign in front of Mound #7","","2756","1757792","RecArea","295","image","Visitors read a sign in front of Mound #7","Visitors at Mound 7","https://ridb.recreation.gov/images/81403.jpg","443"
"NPS Photo / Tom Engberg","Dawn at the Mound City Group","","2756","1757793","RecArea","295","image","Dawn at the Mound City Group","Dawn at Mound City Group","https://ridb.recreation.gov/images/81404.jpg","443"
"NPS Photo / Susan Knisley","Visitors gather at the front of the Seip Mound at Seip Earthworks","","2756","1757794","RecArea","295","image","Visitors gather at the front of the Seip Mound at Seip Earthworks","Visitors at Seip","https://ridb.recreation.gov/images/81405.jpg","393"
"NPS Photo / Tom Engberg","A coyote stares down the photographer while roaming among the mounds","","2756","1757795","RecArea","295","image","A coyote stares down the photographer while roaming among the mounds","Coyote at Mound City Group","https://ridb.recreation.gov/images/81406.jpg","443"
"Courtesy of Ryan Fisher","An aerial view of the Mound City Group in fall","","2756","1757796","RecArea","295","image","An aerial view of the Mound City Group in fall","Aerial View of Mound City Group","https://ridb.recreation.gov/images/81407.jpg","393"
"NPS Photo / Tom Engberg","A 2,000 year old copper effigy bird cutout crafted by the Hopewell.","","2756","1757797","RecArea","295","image","A 2,000 year old copper effigy bird cutout crafted by the Hopewell.","Copper Effigy Bird","https://ridb.recreation.gov/images/81408.jpg","442"
"NPS Photo / Tom Engberg","Copper breastplate cutout made by the Hopewell culture 2,000 years ago","","2756","1757798","RecArea","295","image","Copper breastplate cutout made by the Hopewell culture 2,000 years ago","Copper Breastplate","https://ridb.recreation.gov/images/81409.jpg","443"
"NPS Image","Overview of the Hopewell Furnace ""iron plantation"" community in operation during its prime.","","13946","1757799","RecArea","295","image","Overview of the Hopewell Furnace ""iron plantation"" community in operation during its prime.","Historical Rendering of Hopewell Furnace in Operation, 1840","https://ridb.recreation.gov/images/81410.jpg","397"
"NPS Photo","Hopewell Furnace's Boarding House housed single men or those living away from their families, who came to work at the furnace.","","13946","1757800","RecArea","295","image","Hopewell Furnace's Boarding House housed single men or those living away from their families, who came to work at the furnace.","Hopewell Furnace's Boarding House","https://ridb.recreation.gov/images/81411.jpg","393"
"NPS Photo","The Cast House was the industrial center of the ironworks.  It is were iron ore was smelted into iron metal and products.  The smaller blacksmith shop formed iron metal into all kinds of necessary tools and goods used in everyday life.","","13946","1757801","RecArea","295","image","The Cast House was the industrial center of the ironworks.  It is were iron ore was smelted into iron metal and products.  The smaller blacksmith shop formed iron metal into all kinds of necessary tools and goods used in everyday life.","Blacksmith Shop & Cast House","https://ridb.recreation.gov/images/81412.jpg","393"
"NPS Photo","The most notable manufactured product Hopewell Furnace made was its stoves.  They were produced by the thousands at Hopewell and other like furnaces in the early 19th century and were transported for sale by horse and wagon.","","13946","1757802","RecArea","295","image","The most notable manufactured product Hopewell Furnace made was its stoves.  They were produced by the thousands at Hopewell and other like furnaces in the early 19th century and were transported for sale by horse and wagon.","Hopewell Stove","https://ridb.recreation.gov/images/81413.jpg","393"
"NPS Photo","Charcoal was the fuel used to fire Hopewell Furnace and other furnaces of its age.  Thousands of bushles of charcoal were made from hardwood trees on the furnace lands and entered into the furnace to keep it ""in blast.""","","13946","1757803","RecArea","295","image","Charcoal was the fuel used to fire Hopewell Furnace and other furnaces of its age.  Thousands of bushles of charcoal were made from hardwood trees on the furnace lands and entered into the furnace to keep it ""in blast.""","Charcoal Pile","https://ridb.recreation.gov/images/81414.jpg","393"
"NPS Photo / Vester Marable","The blue canon welcomes thousands of people to the visitors center.","","2755","1757804","RecArea","295","image","The blue canon welcomes thousands of people to the visitors center.","Visitors Center","https://ridb.recreation.gov/images/81415.jpg","441"
"NPS Photo","Artifacts take you back over 200 years to explore American Indian life and the Battle of Horseshoe Bend","","2755","1757805","RecArea","295","image","Artifacts take you back over 200 years to explore American Indian life and the Battle of Horseshoe Bend","Inside Museum","https://ridb.recreation.gov/images/81416.jpg","391"
"NPS Photo / Alice Rush","The King of Battle, the canon sits watch over the battlefield at a place in the park known as Gun Hill.","","2755","1757806","RecArea","295","image","The King of Battle, the canon sits watch over the battlefield at a place in the park known as Gun Hill.","Canon on Gun Hill","https://ridb.recreation.gov/images/81417.jpg","440"
"NPS Photo / Alice Rush","The beauty of nature calls and many visitors hike our nearly 3 mile trail through the park.","","2755","1757807","RecArea","295","image","The beauty of nature calls and many visitors hike our nearly 3 mile trail through the park.","Nature Trail","https://ridb.recreation.gov/images/81418.jpg","221"
"NPS Photo","Aerial view of what was called the ""horses flat foot"" shows where the park gets its name Horseshoe Bend.","","2755","1757808","RecArea","295","image","Aerial view of what was called the ""horses flat foot"" shows where the park gets its name Horseshoe Bend.","Horseshoe Bend","https://ridb.recreation.gov/images/81419.jpg","420"
"Hot Springs National Park","Pools of Thermal Water at Hot Springs National Park","","2760","1757809","RecArea","270","image","Pools of Thermal Water at Hot Springs National Park","Thermal Water Springs","https://ridb.recreation.gov/images/81420.jpg","480"
"NPS Photo / Jacob W. Frank","Collard lizards are one of many species that call Hovenweep home.","","2761","1757811","RecArea","295","image","Collard lizards are one of many species that call Hovenweep home.","Collared Lizard","https://ridb.recreation.gov/images/81422.jpg","443"
"NPS Photo / Jacob W. Frank","Hovenweep National Monument was designated an International Dark Sky Park in 2014.","","2761","1757812","RecArea","295","image","Hovenweep National Monument was designated an International Dark Sky Park in 2014.","Milky Way at Square Tower Group","https://ridb.recreation.gov/images/81423.jpg","197"
"NPS Photo / Neal Herbert","The Cajon Unit is one of several outlying units at Hovenweep National Monument.","","2761","1757813","RecArea","295","image","The Cajon Unit is one of several outlying units at Hovenweep National Monument.","Cajon Unit","https://ridb.recreation.gov/images/81424.jpg","424"
"NPS Photo / Andrew Kuhn","Stronghole House is one of several structures at the Square Tower Group","","2761","1757814","RecArea","295","image","Stronghole House is one of several structures at the Square Tower Group","Stronghold House","https://ridb.recreation.gov/images/81425.jpg","443"
"NPS Photo / Jacob W. Frank","Claretcup Cactus is a common plant at Hovenweep National Monument","","2761","1757815","RecArea","295","image","Claretcup Cactus is a common plant at Hovenweep National Monument","Claretcup Cactus","https://ridb.recreation.gov/images/81426.jpg","442"
"NPS Photo/LHenio","Each spring Navajo-Churro ewes give birth to their lambs at Hubbell Trading Post.","","13947","1757816","RecArea","295","image","Each spring Navajo-Churro ewes give birth to their lambs at Hubbell Trading Post.","Navajo-Churro ewe with lambs","https://ridb.recreation.gov/images/81427.jpg","300"
"NPS Photo","Above the entry way into the trading post, there is a sun-bleached steer skull.","","13947","1757817","RecArea","295","image","Above the entry way into the trading post, there is a sun-bleached steer skull.","Front of Trading Post","https://ridb.recreation.gov/images/81428.jpg","369"
"NPS Photo","Thousands of visitors have visited the Hubbell Family home in the past 50 years.","","13947","1757818","RecArea","295","image","Thousands of visitors have visited the Hubbell Family home in the past 50 years.","Hubbell Family Home","https://ridb.recreation.gov/images/81429.jpg","444"
"NPS Photo","Thousands of visitors and community members walk through the bullpen of the trading post.","","13947","1757819","RecArea","144","image","Thousands of visitors and community members walk through the bullpen of the trading post.","Hubbell Trading Post bullpen","https://ridb.recreation.gov/images/81430.jpg","216"
"NPS Photo","New interpretive exhibits on the family, trading post, and weaving.","","13947","1757820","RecArea","219","image","New interpretive exhibits on the family, trading post, and weaving.","Interpretive exhibits inside the Visitor Center","https://ridb.recreation.gov/images/81431.jpg","144"
"Hudson River Valley","View of the Hudson River Valley From Constitution Island.","","12724","1757821","RecArea","295","image","View of the Hudson River Valley From Constitution Island.","Hudson River Valley From Constitution island","https://ridb.recreation.gov/images/81432.jpg","336"
"NPS Photo","Traditional clothing of the Inupiaq on exhibit at the Center","","13948","1757822","RecArea","295","image","Traditional clothing of the Inupiaq on exhibit at the Center","Clothing of the Inupiaq","https://ridb.recreation.gov/images/81433.jpg","444"
"Photo courtesy of Inupiat Heritage Center","A whaling crew (Hopson 1) waits patiently at the open lead for a bowhead whale, May 2002.","","13948","1757823","RecArea","295","image","A whaling crew (Hopson 1) waits patiently at the open lead for a bowhead whale, May 2002.","Waiting for whales","https://ridb.recreation.gov/images/81434.jpg","439"
"NPS Photo","The Inupiat Heritage Center promotes Inupiaq culture, history and language through exhibits, classes, performances and activities.","","13948","1757824","RecArea","295","image","The Inupiat Heritage Center promotes Inupiaq culture, history and language through exhibits, classes, performances and activities.","Inupiat Heritage Center","https://ridb.recreation.gov/images/81435.jpg","444"
"NPS Photo","","","13948","1757825","RecArea","195","image","","Inupiaq whalers","https://ridb.recreation.gov/images/81436.jpg","480"
"NPS Photo","A collection of masks from the Inupiat Heritage Center","","13948","1757826","RecArea","295","image","A collection of masks from the Inupiat Heritage Center","Masks","https://ridb.recreation.gov/images/81437.jpg","444"
"IATA Photo","Volunteers work to construct a boardwalk at Straight Lake State Park using only hand tools.","","2764","1757827","RecArea","295","image","Volunteers work to construct a boardwalk at Straight Lake State Park using only hand tools.","Volunteers build a boardwalk at Straight Lake State Park","https://ridb.recreation.gov/images/81438.jpg","438"
"NPS Photo/ m.tano","Newly consstructed trail in the Skunk and Foster State Wildlife Area invites kikers to explore the forest.","","2764","1757828","RecArea","295","image","Newly consstructed trail in the Skunk and Foster State Wildlife Area invites kikers to explore the forest.","skunk and foster","https://ridb.recreation.gov/images/81439.jpg","196"
"NPS Photo","The trail takes hikers to the beach to enjoy the state's largest glacial feature- Lake Michigan!","","2764","1757829","RecArea","295","image","The trail takes hikers to the beach to enjoy the state's largest glacial feature- Lake Michigan!","Lake Michigan","https://ridb.recreation.gov/images/81440.jpg","393"
"IATA/ Eric Sherman","The view extends for many miles from atop Gibraltar Rock.","","2764","1757830","RecArea","295","image","The view extends for many miles from atop Gibraltar Rock.","gibralter Rock","https://ridb.recreation.gov/images/81441.jpg","221"
"IATA/ Eric Sherman","A group of school children explore the trail in Sauk County.","","2764","1757831","RecArea","295","image","A group of school children explore the trail in Sauk County.","riverland","https://ridb.recreation.gov/images/81442.jpg","393"
"NPS Photo","Dry Lake lake bed and falls in winter","","14521","1757832","RecArea","295","image","Dry Lake lake bed and falls in winter","Dry Lakes","https://ridb.recreation.gov/images/81443.jpg","393"
"NPS/Cline","A beautiful shot from the ledge near the visitor's center in the Dry Falls area.","","14521","1757833","RecArea","270","image","A beautiful shot from the ledge near the visitor's center in the Dry Falls area.","Dry Falls","https://ridb.recreation.gov/images/81444.jpg","480"
"NPS Photo","The Carriage House, built in 1894, was repurposed by the National Park Service to become a modern visitor center. It was part of a $12.5 million restoration in the 1990's.","","13949","1757878","RecArea","173","image","The Carriage House, built in 1894, was repurposed by the National Park Service to become a modern visitor center. It was part of a $12.5 million restoration in the 1990's.","Carriage House","https://ridb.recreation.gov/images/81489.jpg","261"
"NPS Photo","Mrs. Garfield constructed a beautiful addition to the Garfield home following the President's assassination in 1881. These 9 rooms contain the first Presidential Memorial Library,  including the a fireproof vault which once contained Garfield's papers.","","13949","1757879","RecArea","295","image","Mrs. Garfield constructed a beautiful addition to the Garfield home following the President's assassination in 1881. These 9 rooms contain the first Presidential Memorial Library,  including the a fireproof vault which once contained Garfield's papers.","Library addition, north side","https://ridb.recreation.gov/images/81490.jpg","393"
"NPS Photo","The front porch of James Garfield's home was the scene of the first front porch campaign. The presidential candidate gave patriotic speeches and met with thousands of people who came to which him well during the summer and fall of 1880.","","13949","1757880","RecArea","295","image","The front porch of James Garfield's home was the scene of the first front porch campaign. The presidential candidate gave patriotic speeches and met with thousands of people who came to which him well during the summer and fall of 1880.","The Front Porch, Garfield Home","https://ridb.recreation.gov/images/81491.jpg","221"
"NPS Photo","A friendly greeting awaits visitors who enter the Visitor Center. This historic building, constructed in 1894, serves as bookstore, exhibit gallery and auditorium where the park film is shown. Tickets for tours of the Garfield home are also available her","","13949","1757881","RecArea","295","image","A friendly greeting awaits visitors who enter the Visitor Center. This historic building, constructed in 1894, serves as bookstore, exhibit gallery and auditorium where the park film is shown. Tickets for tours of the Garfield home are also available her","Visitor Center, Main Entrance","https://ridb.recreation.gov/images/81492.jpg","393"
"NPS Photo","Mrs. Garfield was known for her artistic talent, which softly blankets the interior of the Garfield home. In particular, the dining room boasts two tiles which were hand-painted by Mrs. Garfield, surround by others done by her children.","","13949","1757882","RecArea","295","image","Mrs. Garfield was known for her artistic talent, which softly blankets the interior of the Garfield home. In particular, the dining room boasts two tiles which were hand-painted by Mrs. Garfield, surround by others done by her children.","Hand-painted Fireplace Tile, Garfield Dining Room","https://ridb.recreation.gov/images/81493.jpg","297"
"NPS Photo","Spanish moss and lush vegetation provide glimpses of Louisiana's wild wetlands at Jean Lafitte's Barataria Preserve.","","13950","1757883","RecArea","295","image","Spanish moss and lush vegetation provide glimpses of Louisiana's wild wetlands at Jean Lafitte's Barataria Preserve.","Barataria Preserve of Jean Lafitte National Historical Park and Preserve","https://ridb.recreation.gov/images/81494.jpg","441"
"NPS Photo","Chalmette Battlefield's American rampart and cannons still guard the site of the Battle of New Orleans in 1815.","","13950","1757884","RecArea","295","image","Chalmette Battlefield's American rampart and cannons still guard the site of the Battle of New Orleans in 1815.","Chalmete Battlefield at Jean Lafitte National Historical Park and Preserve","https://ridb.recreation.gov/images/81495.jpg","393"
"NPS Photo","Established during the Civil War, Chalmette National Cemetery's 14,000+ headstones pay tribute to those buried there.","","13950","1757885","RecArea","295","image","Established during the Civil War, Chalmette National Cemetery's 14,000+ headstones pay tribute to those buried there.","Chalmette National Cemetery at Jean Lafitte National Historical Park and Preserve","https://ridb.recreation.gov/images/81496.jpg","443"
"NPS Photo","Hundreds of years of history and thousands of people from all over the world have created New Orleans' distinctive cultural mix.","","13950","1757886","RecArea","295","image","Hundreds of years of history and thousands of people from all over the world have created New Orleans' distinctive cultural mix.","French Quarter Visitor Center of Jean Lafitte National Historical Park and Preserve","https://ridb.recreation.gov/images/81497.jpg","430"
"NPS Photo","Bringing skills and traditions from Nova Scotia, the Acadian exiles in Louisiana found a new home and a new name---Cajuns.","","13950","1757887","RecArea","295","image","Bringing skills and traditions from Nova Scotia, the Acadian exiles in Louisiana found a new home and a new name---Cajuns.","Acadian Cultural Center of Jean Lafitte National Historical Park and Preserve","https://ridb.recreation.gov/images/81498.jpg","393"
"NPS Photo","The Acadians (Cajuns) who settled Louisiana's Cajun prairies were cowboys, farmers, and ranchers.","","13950","1757888","RecArea","295","image","The Acadians (Cajuns) who settled Louisiana's Cajun prairies were cowboys, farmers, and ranchers.","Prairie Acadian Cultural Center of Jean Lafitte National Historical Park and Preserve","https://ridb.recreation.gov/images/81499.jpg","444"
"NPS Photo","Acadian (Cajun) music began in cabins and dancehalls and has become famous worldwide.","","13950","1757889","RecArea","295","image","Acadian (Cajun) music began in cabins and dancehalls and has become famous worldwide.","Wetlands Acadian Cultural Center of Jean Lafitte National Historical Park and Preserve","https://ridb.recreation.gov/images/81500.jpg","464"
"NPS Photo/Sue Ford","The sunrise coming up behind the Gateway Arch.","","13951","1757890","RecArea","295","image","The sunrise coming up behind the Gateway Arch.","Gateway Arch at Sunrise","https://ridb.recreation.gov/images/81501.jpg","214"
"NPS Photo/Sue Ford","Old Courthouse and Gateway Arch","","13951","1757891","RecArea","295","image","Old Courthouse and Gateway Arch","Old Courthouse and Gateway Arch","https://ridb.recreation.gov/images/81502.jpg","232"
"NPS Photo/Sue Ford","Over a million people visit the Gateway Arch each year.","","13951","1757892","RecArea","295","image","Over a million people visit the Gateway Arch each year.","Gateway Arch","https://ridb.recreation.gov/images/81503.jpg","208"
"NPS Photo/Sue Ford","Arch reaching toward the clouds.","","13951","1757893","RecArea","295","image","Arch reaching toward the clouds.","Reaching for the Clouds","https://ridb.recreation.gov/images/81504.jpg","221"
"NPS Photo/Sue Ford","Construction on the Arch Grounds as seen from the Riverboats.","","13951","1757894","RecArea","295","image","Construction on the Arch Grounds as seen from the Riverboats.","Construction on the Arch Grounds","https://ridb.recreation.gov/images/81505.jpg","209"
"NPS Photo/Dan Austin","The logomites or popcorn stalagmites this explorer sits near are hollow and sometimes grow taller than a person.","","2772","1757895","RecArea","295","image","The logomites or popcorn stalagmites this explorer sits near are hollow and sometimes grow taller than a person.","Pinnacles Expressway","https://ridb.recreation.gov/images/81506.jpg","442"
"NPS Photo/Dan Austin","Hourglass Lake was discovered in October 2015 and is the first sizable body of water to be found in Jewel Cave.","","2772","1757896","RecArea","295","image","Hourglass Lake was discovered in October 2015 and is the first sizable body of water to be found in Jewel Cave.","Hourglass Lake","https://ridb.recreation.gov/images/81507.jpg","442"
"NPS Photo/Dan Austin","The Inner Sanctum is a large passage on the Jewel Cave Scenic Tour near the Torture Room","","2772","1757897","RecArea","295","image","The Inner Sanctum is a large passage on the Jewel Cave Scenic Tour near the Torture Room","Inner Sanctum","https://ridb.recreation.gov/images/81508.jpg","197"
"NPS Photo","The Brain Drain is approximately 8 inches high by 24 inches wide and is the tightest passage on the Wild Caving Tour.","","2772","1757898","RecArea","295","image","The Brain Drain is approximately 8 inches high by 24 inches wide and is the tightest passage on the Wild Caving Tour.","The Brain Drain","https://ridb.recreation.gov/images/81509.jpg","372"
"NPS Photo/Dan Austin","The Heavenly Room lies at the end of the Jewel Cave Historic Lantern Tour.","","2772","1757899","RecArea","295","image","The Heavenly Room lies at the end of the Jewel Cave Historic Lantern Tour.","The Heavenly Room","https://ridb.recreation.gov/images/81510.jpg","434"
"NPS Photo","These calcite crystals, called Nailhead Spar, are the jewels of Jewel Cave","","2772","1757900","RecArea","295","image","These calcite crystals, called Nailhead Spar, are the jewels of Jewel Cave","Nailhead Spar","https://ridb.recreation.gov/images/81511.jpg","447"
"NPS Photo","Front view of the Jimmy Carter Boyhood Home in Archery, Georgia.","","13952","1757901","RecArea","295","image","Front view of the Jimmy Carter Boyhood Home in Archery, Georgia.","Jimmy Carter's Boyhood Home","https://ridb.recreation.gov/images/81512.jpg","393"
"NPS Photo","Almost one hundred thousand visitors visit Plains High School Visitor Center and Museum yearly.","","13952","1757902","RecArea","271","image","Almost one hundred thousand visitors visit Plains High School Visitor Center and Museum yearly.","Plains High School Museum and Visitors Center","https://ridb.recreation.gov/images/81513.jpg","480"
"NPS Photo","The oldest building in Plains, the train depot, was used as the 1976 campaign headquarters for President Carter.","","13952","1757903","RecArea","295","image","The oldest building in Plains, the train depot, was used as the 1976 campaign headquarters for President Carter.","Plains Depot, 1976 Campaign Headquarters","https://ridb.recreation.gov/images/81514.jpg","443"
"NPS Photo","President Jimmy Carter speaking to the crowd at Plains High School for Presidents' Day 2016","","13952","1757904","RecArea","295","image","President Jimmy Carter speaking to the crowd at Plains High School for Presidents' Day 2016","Jimmy Carter Presidents' Day 2016","https://ridb.recreation.gov/images/81515.jpg","328"
"NPS Photo","Rosalynn Carter signing a book she authored during Presidents' Day 2016","","13952","1757905","RecArea","295","image","Rosalynn Carter signing a book she authored during Presidents' Day 2016","Rosalynn Carter, Presidents' Day 2016","https://ridb.recreation.gov/images/81516.jpg","400"
"NPS Photo / Sue Anderson","Sheep Rock, with the John Day River in the foreground","","2777","1757906","RecArea","295","image","Sheep Rock, with the John Day River in the foreground","Sheep Rock","https://ridb.recreation.gov/images/81517.jpg","197"
"NPS Photo / Scott Ritner","The Painted Hills on a stormy winter day.","","2777","1757907","RecArea","295","image","The Painted Hills on a stormy winter day.","Painted Hills","https://ridb.recreation.gov/images/81518.jpg","443"
"NPS Photo","The Clarno Palisades are remains of ancient volcanic mudslides.","","2777","1757908","RecArea","295","image","The Clarno Palisades are remains of ancient volcanic mudslides.","Clarno","https://ridb.recreation.gov/images/81519.jpg","393"
"NPS Photo","Miohippus is just one of many amazing fossils found here.","","2777","1757909","RecArea","295","image","Miohippus is just one of many amazing fossils found here.","Miohippus","https://ridb.recreation.gov/images/81520.jpg","465"
"NPS Photo","The Thomas Condon Paleontology Center is both a visitor center and research center.","","2777","1757910","RecArea","295","image","The Thomas Condon Paleontology Center is both a visitor center and research center.","Paleontologist at work","https://ridb.recreation.gov/images/81521.jpg","393"
"NPS Photo","Photograph of the birthplace of John F. Kennedy on Beals st. in Brookline, MA","","13527","1757911","RecArea","295","image","Photograph of the birthplace of John F. Kennedy on Beals st. in Brookline, MA","John Fitzgerald Kennedy National Historic Site","https://ridb.recreation.gov/images/81522.jpg","390"
"NPS","Slatersville village, with John Slater's house in the foreground.","","2591","1757912","RecArea","295","image","Slatersville village, with John Slater's house in the foreground.","Slatersville, RI","https://ridb.recreation.gov/images/81523.jpg","393"
"NPS","Visitors at the Slater Mill and the adjacent Wilkinson Mill","","2591","1757913","RecArea","295","image","Visitors at the Slater Mill and the adjacent Wilkinson Mill","Visitors at Slater Mill","https://ridb.recreation.gov/images/81524.jpg","442"
"NPS","The Blackstone Bikeway at the Wilbur Kelly House","","2591","1757914","RecArea","295","image","The Blackstone Bikeway at the Wilbur Kelly House","Bike path at Kelly House","https://ridb.recreation.gov/images/81525.jpg","442"
"NPS","Mill worker housing in Ashton village","","2591","1757915","RecArea","295","image","Mill worker housing in Ashton village","Ashton Housing","https://ridb.recreation.gov/images/81526.jpg","352"
"NPS","Blackstone Valley Paddle Club tours through the Hopedale Parklands","","2591","1757916","RecArea","295","image","Blackstone Valley Paddle Club tours through the Hopedale Parklands","Paddle Club in Hopedale, MA","https://ridb.recreation.gov/images/81527.jpg","393"
"NPS","The falls at Whitinsville, with the 1826 Brick Cotton mill on the left, and part of the Whitin Machine works in the background","","2591","1757917","RecArea","295","image","The falls at Whitinsville, with the 1826 Brick Cotton mill on the left, and part of the Whitin Machine works in the background","Falls at Whitinsville","https://ridb.recreation.gov/images/81528.jpg","393"
"NPS Photo","John Muir Home at the John Muir National Historic Site","","13954","1757918","RecArea","295","image","John Muir Home at the John Muir National Historic Site","John Muir Home at the John Muir National Historic Site","https://ridb.recreation.gov/images/81529.jpg","442"
"NPS Photo","Remains of the South Fork Dam, The Spillway Bridge, Visitor Center, and Lake View (Unger) House.","","2780","1757919","RecArea","295","image","Remains of the South Fork Dam, The Spillway Bridge, Visitor Center, and Lake View (Unger) House.","Remnants of the South Fork Dam","https://ridb.recreation.gov/images/81530.jpg","393"
"NPS/Hannah Schwalbe","Scrambling to the top of boulders in Joshua Tree can get you a great view.","","2782","1757920","RecArea","295","image","Scrambling to the top of boulders in Joshua Tree can get you a great view.","Hidden Valley Hiker","https://ridb.recreation.gov/images/81531.jpg","443"
"NPS/Brad Sutton","The wide-open desert of Joshua Tree National Park makes for stunning sunsets.","","2782","1757921","RecArea","295","image","The wide-open desert of Joshua Tree National Park makes for stunning sunsets.","Joshua Tree Sunset","https://ridb.recreation.gov/images/81532.jpg","443"
